Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ImageLeft,Spreadsheet: ImageRight,Spreadsheet: ImageCentre,Spreadsheet: TextLeft,Spreadsheet: TextRight,Spreadsheet: TextCentre,Spreadsheet: Answer,Spreadsheet: OrLeft,Spreadsheet: OrRight,Spreadsheet: metadata,Spreadsheet: metadata2,Spreadsheet: randomize_superBlock,Manipulation: Spreadsheet
310,1689093835415,11/07/2023 16:43:55,1689079435415,-4,11/07/2023 08:43:55,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,2,prepare2,Screen 1,6qh3va,1,continue,,3146.8119999970077,3132.712999999989,3146.8119999970077,3146.8119999970077,3132.712999999989,3146.8119999970077,1,3146.8119999970077,0,0,,Space To Continue,Continue ,2,object-67,prepare2,1,,,,,,,,,,,,,,
311,1689093835416,11/07/2023 16:43:55,1689079435416,-4,11/07/2023 08:43:55,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,2,prepare2,Screen 1,6qh3va,1,continue,,3147.6119999940274,3132.712999999989,3147.6119999940274,3147.6119999940274,3132.712999999989,3147.6119999940274,1,3147.6119999940274,0,0,,Space To Continue,Continue ,2,object-67,prepare2,1,,,,,,,,,,,,,,
312,1689093837037,11/07/2023 16:43:57,1689079437037,-4,11/07/2023 08:43:57,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,8,prepare1,Screen 1,6xowt1,1,continue,,1635.9989999880781,1633.2079999999842,1635.9989999880781,1635.9989999880781,1633.2079999999842,1635.9989999880781,1,1635.9989999880781,0,0,,Space To Continue,space,8,object-41,prepare1,1,,blank.png,blank.png,,Intelligence,Stupidity,,,,,practice_incongruent,,,
313,1689093837038,11/07/2023 16:43:57,1689079437038,-4,11/07/2023 08:43:57,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,8,prepare1,Screen 1,6xowt1,1,continue,,1637.298999999999,1633.2079999999842,1637.298999999999,1637.298999999999,1633.2079999999842,1637.298999999999,1,1637.298999999999,0,0,,Space To Continue,space,8,object-41,prepare1,1,,blank.png,blank.png,,Intelligence,Stupidity,,,,,practice_incongruent,,,
314,1689093838058,11/07/2023 16:43:58,1689079438058,-4,11/07/2023 08:43:58,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,145,trials,Screen 1,9h6dqb,1,response,left,1024.1909999940544,1016.4510000000009,1024.1909999940544,1024.1909999940544,1016.4510000000009,1024.1909999940544,0,1024.1909999940544,0,0,,Keyboard Response,keyboard,10,object-73,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Gullible,right,,,practice_incongruent,,,
315,1689093839218,11/07/2023 16:43:59,1689079439218,-4,11/07/2023 08:43:59,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,145,trials,Screen 2,vtanvj,2,continue,,666.4679999999935,666.4679999999935,666.4679999999935,666.4679999999935,666.4679999999935,666.4679999999935,1,666.4679999999935,0,0,,Fixation Timing,Fixation,1,object-77,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Gullible,right,,,practice_incongruent,,,
316,1689093839961,11/07/2023 16:43:59,1689079439961,-4,11/07/2023 08:43:59,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,146,trials,Screen 1,9h6dqb,1,response,left,743.6410000000033,733.2320000000182,743.6410000000033,743.6410000000033,733.2320000000182,743.6410000000033,1,743.6410000000033,0,0,,Keyboard Response,keyboard,10,object-73,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Wise,left,,,practice_incongruent,,,
317,1689093841117,11/07/2023 16:44:01,1689079441117,-4,11/07/2023 08:44:01,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,146,trials,Screen 2,vtanvj,2,continue,,666.5139999999665,666.5139999999665,666.5139999999665,666.5139999999665,666.5139999999665,666.5139999999665,1,666.5139999999665,0,0,,Fixation Timing,Fixation,1,object-77,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Wise,left,,,practice_incongruent,,,
318,1689093841826,11/07/2023 16:44:01,1689079441826,-4,11/07/2023 08:44:01,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,147,trials,Screen 1,9h6dqb,1,response,right,709.3819999910775,699.9740000000456,709.3819999910775,709.3819999910775,699.9740000000456,709.3819999910775,1,709.3819999910775,0,0,,Keyboard Response,keyboard,10,object-73,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Dumb,right,,,practice_incongruent,,,
319,1689093842984,11/07/2023 16:44:02,1689079442984,-4,11/07/2023 08:44:02,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,147,trials,Screen 2,vtanvj,2,continue,,666.6290000000154,666.6290000000154,666.6290000000154,666.6290000000154,666.6290000000154,666.6290000000154,1,666.6290000000154,0,0,,Fixation Timing,Fixation,1,object-77,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Dumb,right,,,practice_incongruent,,,
320,1689093843609,11/07/2023 16:44:03,1689079443609,-4,11/07/2023 08:44:03,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,148,trials,Screen 1,9h6dqb,1,response,left,625.8329999970156,616.5370000000112,625.8329999970156,625.8329999970156,616.5370000000112,625.8329999970156,1,625.8329999970156,0,0,,Keyboard Response,keyboard,10,object-73,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Educated,left,,,practice_incongruent,,,
321,1689093844767,11/07/2023 16:44:04,1689079444767,-4,11/07/2023 08:44:04,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,148,trials,Screen 2,vtanvj,2,continue,,666.5200000000186,666.5200000000186,666.5200000000186,666.5200000000186,666.5200000000186,666.5200000000186,1,666.5200000000186,0,0,,Fixation Timing,Fixation,1,object-77,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Educated,left,,,practice_incongruent,,,
322,1689093845450,11/07/2023 16:44:05,1689079445450,-4,11/07/2023 08:44:05,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,149,trials,Screen 1,9h6dqb,1,response,right,683.2969999999623,666.6169999999693,683.2969999999623,683.2969999999623,666.6169999999693,683.2969999999623,1,683.2969999999623,0,0,,Keyboard Response,keyboard,10,object-73,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Idiotic,right,,,practice_incongruent,,,
323,1689093846600,11/07/2023 16:44:06,1689079446600,-4,11/07/2023 08:44:06,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,149,trials,Screen 2,vtanvj,2,continue,,666.5119999999879,666.5119999999879,666.5119999999879,666.5119999999879,666.5119999999879,666.5119999999879,1,666.5119999999879,0,0,,Fixation Timing,Fixation,1,object-77,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Idiotic,right,,,practice_incongruent,,,
324,1689093847254,11/07/2023 16:44:07,1689079447254,-4,11/07/2023 08:44:07,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,150,trials,Screen 1,9h6dqb,1,response,right,654.9339999910444,649.945000000007,654.9339999910444,654.9339999910444,649.945000000007,654.9339999910444,1,654.9339999910444,0,0,,Keyboard Response,keyboard,10,object-73,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Mindless,right,,,practice_incongruent,,,
325,1689093848416,11/07/2023 16:44:08,1689079448416,-4,11/07/2023 08:44:08,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,150,trials,Screen 2,vtanvj,2,continue,,666.5289999999804,666.5289999999804,666.5289999999804,666.5289999999804,666.5289999999804,666.5289999999804,1,666.5289999999804,0,0,,Fixation Timing,Fixation,1,object-77,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Mindless,right,,,practice_incongruent,,,
326,1689093848977,11/07/2023 16:44:08,1689079448977,-4,11/07/2023 08:44:08,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,151,trials,Screen 1,9h6dqb,1,response,left,560.9459999970277,549.9199999999837,560.9459999970277,560.9459999970277,549.9199999999837,560.9459999970277,1,560.9459999970277,0,0,,Keyboard Response,keyboard,10,object-73,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Bright,left,,,practice_incongruent,,,
327,1689093850132,11/07/2023 16:44:10,1689079450132,-4,11/07/2023 08:44:10,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,151,trials,Screen 2,vtanvj,2,continue,,666.6579999999958,666.6579999999958,666.6579999999958,666.6579999999958,666.6579999999958,666.6579999999958,1,666.6579999999958,0,0,,Fixation Timing,Fixation,1,object-77,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Bright,left,,,practice_incongruent,,,
328,1689093850852,11/07/2023 16:44:10,1689079450852,-4,11/07/2023 08:44:10,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,152,trials,Screen 1,9h6dqb,1,response,left,719.7289999910863,716.6790000000037,719.7289999910863,719.7289999910863,716.6790000000037,719.7289999910863,1,719.7289999910863,0,0,,Keyboard Response,keyboard,10,object-73,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Brainy,left,,,practice_incongruent,,,
329,1689093852016,11/07/2023 16:44:12,1689079452016,-4,11/07/2023 08:44:12,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,152,trials,Screen 2,vtanvj,2,continue,,666.6970000000438,666.6970000000438,666.6970000000438,666.6970000000438,666.6970000000438,666.6970000000438,1,666.6970000000438,0,0,,Fixation Timing,Fixation,1,object-77,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Brainy,left,,,practice_incongruent,,,
330,1689093853266,11/07/2023 16:44:13,1689079453266,-4,11/07/2023 08:44:13,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,153,trials,Screen 1,9h6dqb,1,response,right,1251.1139999910374,1249.655999999959,1251.1139999910374,1251.1139999910374,1249.655999999959,1251.1139999910374,1,1251.1139999910374,0,0,,Keyboard Response,keyboard,10,object-73,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Ignorant,right,,,practice_incongruent,,,
331,1689093854432,11/07/2023 16:44:14,1689079454432,-4,11/07/2023 08:44:14,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,153,trials,Screen 2,vtanvj,2,continue,,666.5430000000051,666.5430000000051,666.5430000000051,666.5430000000051,666.5430000000051,666.5430000000051,1,666.5430000000051,0,0,,Fixation Timing,Fixation,1,object-77,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Ignorant,right,,,practice_incongruent,,,
332,1689093855050,11/07/2023 16:44:15,1689079455050,-4,11/07/2023 08:44:15,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,154,trials,Screen 1,9h6dqb,1,response,right,618.6699999880511,616.5339999999851,618.6699999880511,618.6699999880511,616.5339999999851,618.6699999880511,1,618.6699999880511,0,0,,Keyboard Response,keyboard,10,object-73,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Foolish,right,,,practice_incongruent,,,
333,1689093856215,11/07/2023 16:44:16,1689079456215,-4,11/07/2023 08:44:16,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,154,trials,Screen 2,vtanvj,2,continue,,666.3869999999879,666.3869999999879,666.3869999999879,666.3869999999879,666.3869999999879,666.3869999999879,1,666.3869999999879,0,0,,Fixation Timing,Fixation,1,object-77,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Foolish,right,,,practice_incongruent,,,
334,1689093856890,11/07/2023 16:44:16,1689079456890,-4,11/07/2023 08:44:16,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,155,trials,Screen 1,9h6dqb,1,response,left,675.8699999970268,666.6020000000135,675.8699999970268,675.8699999970268,666.6020000000135,675.8699999970268,1,675.8699999970268,0,0,,Keyboard Response,keyboard,10,object-73,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Genius,left,,,practice_incongruent,,,
335,1689093858048,11/07/2023 16:44:18,1689079458048,-4,11/07/2023 08:44:18,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,155,trials,Screen 2,vtanvj,2,continue,,666.5400000000373,666.5400000000373,666.5400000000373,666.5400000000373,666.5400000000373,666.5400000000373,1,666.5400000000373,0,0,,Fixation Timing,Fixation,1,object-77,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Genius,left,,,practice_incongruent,,,
336,1689093859405,11/07/2023 16:44:19,1689079459405,-4,11/07/2023 08:44:19,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,156,trials,Screen 1,9h6dqb,1,response,left,1357.5879999880563,1349.6869999999763,1357.5879999880563,1357.5879999880563,1349.6869999999763,1357.5879999880563,1,1357.5879999880563,0,0,,Keyboard Response,keyboard,10,object-73,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Crafty,left,,,practice_incongruent,,,
337,1689093860564,11/07/2023 16:44:20,1689079460564,-4,11/07/2023 08:44:20,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,156,trials,Screen 2,vtanvj,2,continue,,666.454000000027,666.454000000027,666.454000000027,666.454000000027,666.454000000027,666.454000000027,1,666.454000000027,0,0,,Fixation Timing,Fixation,1,object-77,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Crafty,left,,,practice_incongruent,,,
338,1689093861492,11/07/2023 16:44:21,1689079461492,-4,11/07/2023 08:44:21,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,157,trials,Screen 1,9h6dqb,1,response,right,928.289999999979,916.661999999953,928.289999999979,928.289999999979,916.661999999953,928.289999999979,1,928.289999999979,0,0,,Keyboard Response,keyboard,10,object-73,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Moronic,right,,,practice_incongruent,,,
339,1689093862647,11/07/2023 16:44:22,1689079462647,-4,11/07/2023 08:44:22,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,157,trials,Screen 2,vtanvj,2,continue,,666.6059999999707,666.6059999999707,666.6059999999707,666.6059999999707,666.6059999999707,666.6059999999707,1,666.6059999999707,0,0,,Fixation Timing,Fixation,1,object-77,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Moronic,right,,,practice_incongruent,,,
340,1689093864883,11/07/2023 16:44:24,1689079464883,-4,11/07/2023 08:44:24,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,158,trials,Screen 1,9h6dqb,1,response,left,2236.640000000014,2232.8489999999874,2236.640000000014,2236.640000000014,2232.8489999999874,2236.640000000014,1,2236.640000000014,0,0,,Keyboard Response,keyboard,10,object-73,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Clever,left,,,practice_incongruent,,,
341,1689093866047,11/07/2023 16:44:26,1689079466047,-4,11/07/2023 08:44:26,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,158,trials,Screen 2,vtanvj,2,continue,,666.5479999999516,666.5479999999516,666.5479999999516,666.5479999999516,666.5479999999516,666.5479999999516,1,666.5479999999516,0,0,,Fixation Timing,Fixation,1,object-77,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Clever,left,,,practice_incongruent,,,
342,1689093867085,11/07/2023 16:44:27,1689079467085,-4,11/07/2023 08:44:27,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,159,trials,Screen 1,9h6dqb,1,response,left,1039.3670000000275,1033.1500000000233,1039.3670000000275,1039.3670000000275,1033.1500000000233,1039.3670000000275,0,1039.3670000000275,0,0,,Keyboard Response,keyboard,10,object-73,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Slow,right,,,practice_incongruent,,,
343,1689093868246,11/07/2023 16:44:28,1689079468246,-4,11/07/2023 08:44:28,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,159,trials,Screen 2,vtanvj,2,continue,,666.640000000014,666.640000000014,666.640000000014,666.640000000014,666.640000000014,666.640000000014,1,666.640000000014,0,0,,Fixation Timing,Fixation,1,object-77,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Slow,right,,,practice_incongruent,,,
344,1689093869045,11/07/2023 16:44:29,1689079469045,-4,11/07/2023 08:44:29,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,160,trials,Screen 1,9h6dqb,1,response,left,798.8749999970314,783.2019999999902,798.8749999970314,798.8749999970314,783.2019999999902,798.8749999970314,1,798.8749999970314,0,0,,Keyboard Response,keyboard,10,object-73,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Smart,left,,,practice_incongruent,,,
345,1689093870196,11/07/2023 16:44:30,1689079470196,-4,11/07/2023 08:44:30,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,160,trials,Screen 2,vtanvj,2,continue,,666.4919999999693,666.4919999999693,666.4919999999693,666.4919999999693,666.4919999999693,666.4919999999693,1,666.4919999999693,0,0,,Fixation Timing,Fixation,1,object-77,trials,1,4,blank.png,blank.png,blank.png,Intelligence,Stupidity,Smart,left,,,practice_incongruent,,,
346,1689093877835,11/07/2023 16:44:37,1689079477835,-4,11/07/2023 08:44:37,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,9,prepare1,Screen 1,6xowt1,1,continue,,7639.427000000025,7632.0410000000265,7639.427000000025,7639.427000000025,7632.0410000000265,7639.427000000025,1,7639.427000000025,0,0,,Space To Continue,space,8,object-41,prepare1,1,,af00009_fg.png,wf00009_fg.png,af00009_fg.png,Intelligence,Stupidity,,,or,or,incongruent,,,
347,1689093877846,11/07/2023 16:44:37,1689079477846,-4,11/07/2023 08:44:37,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,9,prepare1,Screen 1,6xowt1,1,continue,,7648.567000000039,7632.0410000000265,7648.567000000039,7648.567000000039,7632.0410000000265,7648.567000000039,1,7648.567000000039,0,0,,Space To Continue,space,8,object-41,prepare1,1,,af00009_fg.png,wf00009_fg.png,af00009_fg.png,Intelligence,Stupidity,,,or,or,incongruent,,,
348,1689093879506,11/07/2023 16:44:39,1689079479506,-4,11/07/2023 08:44:39,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,161,trials,Screen 1,9h6dqb,1,response,left,1678.5859999880777,1666.4139999999898,1678.5859999880777,1678.5859999880777,1666.4139999999898,1678.5859999880777,1,1678.5859999880777,0,0,,Keyboard Response,keyboard,10,object-73,trials,1,5,af00009_fg.png,wf00009_fg.png,af00009_fg.png,Intelligence,Stupidity,,left,or,or,incongruent,incon_Int,,
349,1689093880661,11/07/2023 16:44:40,1689079480661,-4,11/07/2023 08:44:40,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,161,trials,Screen 2,vtanvj,2,continue,,666.5559999999823,666.5559999999823,666.5559999999823,666.5559999999823,666.5559999999823,666.5559999999823,1,666.5559999999823,0,0,,Fixation Timing,Fixation,1,object-77,trials,1,5,af00009_fg.png,wf00009_fg.png,af00009_fg.png,Intelligence,Stupidity,,left,or,or,incongruent,incon_Int,,
350,1689093881566,11/07/2023 16:44:41,1689079481566,-4,11/07/2023 08:44:41,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,162,trials,Screen 1,9h6dqb,1,response,left,905.7269999970449,899.8880000000354,905.7269999970449,905.7269999970449,899.8880000000354,905.7269999970449,1,905.7269999970449,0,0,,Keyboard Response,keyboard,10,object-73,trials,1,5,af00009_fg.png,wf00009_fg.png,blank.png,Intelligence,Stupidity,Wise,left,or,or,incongruent,incon_Int,,
